SKU Code,SAP Code,SAP Name,Category,Model Code,Model Name,UPC Code,HS Code,Release Date,Season,Capacity(Capacity Unit),Collection Name,Color,Material,Size (mm),Net Weight(Weight Unit),Country of Origin,Care Instructions,Line Name,Operational Status,Sales Grade,Design Grade,SAP Price (KRW),Paid Packaging Options,Product Name (ko),Product Name (en),Product Description (ko),Product Description (en),Collection Name (ko),Collection Name (en),Internal Search Keyword (ko),Internal Search Keyword (en),Sales Availability by Channel
B00000081,17000215,WAVE FORK CASE-02,TABLE ACCESSORIES > TABLE ACCESSORIES,18000130,WAVE FORK CASE,8800338254517,7616999090,2025-12-05,2025,0.000 (),WAVE,Silver,,51*75*28,86,," | KO: 식기세척기 및 전자레인지 사용 금지
내부는 마른 천·물티슈로 가볍게 세척, 용도 외 사용 금지
강한 세제(과탄산소다, 락스 등) 사용 금지 | EN: Not safe for dishwasher or microwave
Clean the interior gently with a dry cloth or wet wipe, Use only for its intende
Avoid strong detergents (such as sodium percarbonate or chlorine bleach)",HALF WAVE,CONTINUED,2,2.0,53000,,하프 웨이브 포크 세트 ,Half Wave Fork Set,"입체적인 웨이브 실루엣의 스테인리스 스틸 하프 포크와, 수트케이스 모티프의 포터블 케이스로 위트를 더한 컴팩트 포크 세트","Compact stainless steel half fork with a sculptural wave silhouette, finished with a suitcase-inspired portable case",웨이브,Wave,"웨이브, 포크, 하프, 디너 포크, 테이블 포크, 커트러리 포크, 케이스, 세트","wave, fork, half, dinner fork, table fork, cutlery fork, case",NUF_Official_KR
B00000081,17000210,HALF WAVE FORK-02,FLATWARE > FORK,18000125,HALF WAVE FORK,8800338254463,8215992000,2025-12-05,2025,0.000 (),WAVE,Silver,,27*106*3,30,," | KO: 사용 전 반드시 세척, 식기세척기 사용 금지
부드러운 스펀지와 중성세제로 세척, 전자레인지 사용 금지 | EN: Wash thoroughly before first use, Not dishwasher safe
Use a soft sponge and mild detergent, Not microwave safe",HALF WAVE,CONTINUED,2,2.0,0,,하프 웨이브 포크 세트 ,Half Wave Fork Set,"입체적인 웨이브 실루엣의 스테인리스 스틸 하프 포크와, 수트케이스 모티프의 포터블 케이스로 위트를 더한 컴팩트 포크 세트","Compact stainless steel half fork with a sculptural wave silhouette, finished with a suitcase-inspired portable case",웨이브,Wave,"웨이브, 포크, 하프, 디너 포크, 테이블 포크, 커트러리 포크, 케이스, 세트","wave, fork, half, dinner fork, table fork, cutlery fork, case",NUF_Official_KR
B00000080,17000216,WAVE SPOON CASE-02,TABLE ACCESSORIES > TABLE ACCESSORIES,18000131,WAVE SPOON CASE,8800338254524,7616999090,2025-12-05,2025,0.000 (),WAVE,Silver,,51*75*28,86,," | KO: 식기세척기 및 전자레인지 사용 금지
내부는 마른 천·물티슈로 가볍게 세척, 용도 외 사용 금지
강한 세제(과탄산소다, 락스 등) 사용 금지 | EN: Not safe for dishwasher or microwave
Clean the interior gently with a dry cloth or wet wipe, Use only for its intende
Avoid strong detergents (such as sodium percarbonate or chlorine bleach)",HALF WAVE,CONTINUED,2,2.0,53000,,하프 웨이브 스푼 세트,Half Wave Spoon Set,"입체적인 웨이브 실루엣의 스테인리스 스틸 하프 스푼과, 수트케이스 모티프의 포터블 케이스로 위트를 더한 컴팩트 스푼 세트 ","Compact stainless steel half spoon with a sculptural wave silhouette, finished with a suitcase-inspired portable case",웨이브,Wave,"웨이브, 스푼, 하프, 디너 스푼, 테이블 스푼, 커트러리 스푼, 케이스, 세트","wave, spoon, half, dinner spoon, table spoon, cutlery spoon, case",NUF_Official_KR
B00000080,17000211,HALF WAVE SPOON-02,FLATWARE > SPOON,18000126,HALF WAVE SPOON,8800338254470,8215991000,2025-12-05,2025,0.000 (),WAVE,Silver,,40*106*3,30,," | KO: 사용 전 반드시 세척, 식기세척기 사용 금지
부드러운 스펀지와 중성세제로 세척, 전자레인지 사용 금지 | EN: Wash thoroughly before first use, Not dishwasher safe
Use a soft sponge and mild detergent, Not microwave safe",HALF WAVE,CONTINUED,2,2.0,0,,하프 웨이브 스푼 세트,Half Wave Spoon Set,"입체적인 웨이브 실루엣의 스테인리스 스틸 하프 스푼과, 수트케이스 모티프의 포터블 케이스로 위트를 더한 컴팩트 스푼 세트 ","Compact stainless steel half spoon with a sculptural wave silhouette, finished with a suitcase-inspired portable case",웨이브,Wave,"웨이브, 스푼, 하프, 디너 스푼, 테이블 스푼, 커트러리 스푼, 케이스, 세트","wave, spoon, half, dinner spoon, table spoon, cutlery spoon, case",NUF_Official_KR
B00000079,17000214,LACE KNIFE-02,FLATWARE > KNIFE,18000129,LACE KNIFE,8800338254456,8211910000,2025-11-28,2025,0.000 (),FASHION,Silver,,18*188*4,50,중국," | KO: 사용 전 반드시 세척, 식기세척기 사용 금지
부드러운 스펀지와 중성세제로 세척, 전자레인지 사용 금지 | EN: Wash thoroughly before first use, Not dishwasher safe
Use a soft sponge and mild detergent, Not microwave safe",LACE,CONTINUED,,2.0,32000,"S16000231:NUF 2025 SHOPPING BAG (S), S16000235:NUF 2025 CUTLERY GIFT BOX (1)",레이스 디너 세트,Lace Dinner Set,"리듬감 있는 물결 패턴의 사이드 라인이 특별함을 더하는 레이스 디너 세트
","Lace Dinner Set with a unique and rhythmic wave-patterned side silhouette
",레이스,LACE,"포크 나이프 세트, 포크 세트, 나이프 세트, 디너 세트, 식사용 세트","fork knife set, knife set, fork set, dinner set, table set",NUF_Official_KR
B00000079,17000213,LACE SPOON-02,FLATWARE > SPOON,18000128,LACE SPOON,8800338254449,8215991000,2025-11-28,2025,0.000 (),FASHION,Silver,,45*185*4,75,중국," | KO: 사용 전 반드시 세척, 식기세척기 사용 금지
부드러운 스펀지와 중성세제로 세척, 전자레인지 사용 금지 | EN: Wash thoroughly before first use, Not dishwasher safe
Use a soft sponge and mild detergent, Not microwave safe",LACE,CONTINUED,,2.0,32000,"S16000231:NUF 2025 SHOPPING BAG (S), S16000235:NUF 2025 CUTLERY GIFT BOX (1)",레이스 디너 세트,Lace Dinner Set,"리듬감 있는 물결 패턴의 사이드 라인이 특별함을 더하는 레이스 디너 세트
","Lace Dinner Set with a unique and rhythmic wave-patterned side silhouette
",레이스,LACE,"포크 나이프 세트, 포크 세트, 나이프 세트, 디너 세트, 식사용 세트","fork knife set, knife set, fork set, dinner set, table set",NUF_Official_KR
B00000079,17000212,LACE FORK-02,FLATWARE > FORK,18000127,LACE FORK,8800338254432,8215992000,2025-11-28,2025,0.000 (),FASHION,Silver,,32*183*4,72,중국," | KO: 사용 전 반드시 세척, 식기세척기 사용 금지
부드러운 스펀지와 중성세제로 세척, 전자레인지 사용 금지 | EN: Wash thoroughly before first use, Not dishwasher safe
Use a soft sponge and mild detergent, Not microwave safe",LACE,CONTINUED,,2.0,32000,"S16000231:NUF 2025 SHOPPING BAG (S), S16000235:NUF 2025 CUTLERY GIFT BOX (1)",레이스 디너 세트,Lace Dinner Set,"리듬감 있는 물결 패턴의 사이드 라인이 특별함을 더하는 레이스 디너 세트
","Lace Dinner Set with a unique and rhythmic wave-patterned side silhouette
",레이스,LACE,"포크 나이프 세트, 포크 세트, 나이프 세트, 디너 세트, 식사용 세트","fork knife set, knife set, fork set, dinner set, table set",NUF_Official_KR
B00000078,17000190,SD CARD HOLDER-02,TABLE ACCESSORIES > TABLE ACCESSORIES,18000105,SD CARD HOLDER,8800294294671,7615109020,2025-09-05,2025,0.000 (),OFFICE,Silver,,20*75*15,53,중국," | KO: 식기세척기 및 전자레인지 사용 금지
부드러운 스펀지와 중성세제로 세척, 용도 외 사용 금지
과탄산소다 사용 금지 | EN: Not safe for dishwasher or microwave
Use a soft sponge and mild detergent, Use only for its intended use
Do not use oxygen bleach (e.g., sodium percarbonate)",SD CARD,CONTINUED,3,3.0,52000,,SD카드,SD Card,SD카드에서 영감을 얻어 아이코닉한 형태로 완성한 스테인리스 스틸 소재 포크와 홀더,"Fork and holder in stainless steel, crafted in an iconic shape inspired by SD cards",오피스,Office,"포크 세트, 디저트 포크 세트, 디저트 포크, 홀더 세트, 오피스 세트","fork set, dessert fork set, dessert fork, holder set, office set",NUF_Official_KR
B00000078,17000183,SD CARD FORK-02,FLATWARE > FORK,18000104,SD CARD FORK,8800294294664,8215992000,2025-09-05,2025,0.000 (),OFFICE,Silver,,25*65*4,21,중국," | KO: 사용 전 반드시 세척, 식기세척기 사용 금지
부드러운 스펀지와 중성세제로 세척, 전자레인지 사용 금지
용도 외 사용 금지 | EN: Wash thoroughly before first use, Not dishwasher safe
Use a soft sponge and mild detergent, Not microwave safe
Use only for its intended use",SD CARD,CONTINUED,3,3.0,0,,SD카드,SD Card,SD카드에서 영감을 얻어 아이코닉한 형태로 완성한 스테인리스 스틸 소재 포크와 홀더,"Fork and holder in stainless steel, crafted in an iconic shape inspired by SD cards",오피스,Office,"포크 세트, 디저트 포크 세트, 디저트 포크, 홀더 세트, 오피스 세트","fork set, dessert fork set, dessert fork, holder set, office set",NUF_Official_KR
B00000077,17000141,LINE CAPPUCCINO SAUCER-04BK,DRINKWARE > CUP,18000077,LINE CAPPUCCINO SAUCER,8800294294596,6912001090,2025-09-05,2025,0.000 (),LINE,"White,Black",,146*146*15,234,중국," | KO: 사용 전 반드시 세척, 식기세척기 사용 가능
부드러운 스펀지와 중성세제로 세척, 전자레인지 사용 금지
오븐 및 인덕션 사용 금지, 파손 주의, 스크래치 주의 | EN: Wash thoroughly before first use, Dishwasher safe
Use a soft sponge and mild detergent, Not safe for Microwave
Not safe for oven or induction cooktops, Handle with care, Beware of scratches",LINE,CONTINUED,1,1.0,0,,라인 티웨어 세트 블랙,Line Teawear Set Black,미니멀한 블랙 라인과 유기적인 곡선 실루엣이 우아함을 더하는 티웨어 세트,Teawear set with minimal black edges and organic curves for an elegant effect,,,"티웨어 세트, 카푸치노 컵 세트, 커피컵 세트, 찻잔 세트, 차 세트","teaware set, cappuccino cup set, coffee cup set, tea cup set, tea set",NUF_Official_KR
B00000077,17000139,LINE CAPPUCCINO CUP-04BK,DRINKWARE > CUP,18000076,LINE CAPPUCCINO CUP,8800294293810,6912001090,2025-09-05,2025,195.000 (ML),LINE,"White,Black",,136*100*61,273,중국," | KO: 사용 전 반드시 세척, 식기세척기 사용 가능
부드러운 스펀지와 중성세제로 세척, 전자레인지 사용 금지
오븐 및 인덕션 사용 금지, 파손 주의, 스크래치 주의 | EN: Wash thoroughly before first use, Dishwasher safe
Use a soft sponge and mild detergent, Not safe for Microwave
Not safe for oven or induction cooktops, Handle with care, Beware of scratches",LINE,CONTINUED,1,1.0,42000,,라인 티웨어 세트 블랙,Line Teawear Set Black,미니멀한 블랙 라인과 유기적인 곡선 실루엣이 우아함을 더하는 티웨어 세트,Teawear set with minimal black edges and organic curves for an elegant effect,,,"티웨어 세트, 카푸치노 컵 세트, 커피컵 세트, 찻잔 세트, 차 세트","teaware set, cappuccino cup set, coffee cup set, tea cup set, tea set",NUF_Official_KR
B00000077,17000177,LINE POT-04BK,DINNERWARE > DINNERWARE ETC,18000100,LINE POT,8800294294534,6912001090,2025-09-05,2025,630.000 (ML),LINE,"White,Black",,181*120*111,682,중국," | KO: 사용 전 반드시 세척, 식기세척기 사용 가능
부드러운 스펀지와 중성세제로 세척, 전자레인지 사용 금지
오븐 및 인덕션 사용 금지, 파손 주의, 스크래치 주의 | EN: Wash thoroughly before first use, Dishwasher safe
Use a soft sponge and mild detergent, Not safe for Microwave
Not safe for oven or induction cooktops, Handle with care, Beware of scratches",LINE,CONTINUED,1,1.0,78000,S16000232:NUF 2025 SHOPPING BAG (M),라인 티웨어 세트 블랙,Line Teawear Set Black,미니멀한 블랙 라인과 유기적인 곡선 실루엣이 우아함을 더하는 티웨어 세트,Teawear set with minimal black edges and organic curves for an elegant effect,,,"티웨어 세트, 카푸치노 컵 세트, 커피컵 세트, 찻잔 세트, 차 세트","teaware set, cappuccino cup set, coffee cup set, tea cup set, tea set",NUF_Official_KR
B00000076,18000077,LINE CAPPUCCINO SAUCER,DRINKWARE > CUP,,,,,,,0.000 (),,,,,234,,,,CONTINUED,,,,,,,,,,,,,NUF_Official_KR
B00000076,18000076,LINE CAPPUCCINO CUP,DRINKWARE > CUP,,,,,,,0.000 (),,,,,273,,,,CONTINUED,,,,,,,,,,,,,NUF_Official_KR
B00000076,18000100,LINE POT,DINNERWARE > DINNERWARE ETC,,,,,,,0.000 (),,,,,682,,,,CONTINUED,,,,,,,,,,,,,NUF_Official_KR
B00000075,17000099,LINE DESSERT FORK-02BK,FLATWARE > FORK,18000017,LINE DESSERT FORK,8809907775699,8215992000,2025-09-05,2025,0.000 (),LINE,"Silver,Black",,23*145*7,38,중국," | KO: 사용 전 반드시 세척, 식기세척기 사용 금지
부드러운 스펀지와 중성세제로 세척, 전자레인지 사용 금지 | EN: Wash thoroughly before first use, Not dishwasher safe
Use a soft sponge and mild detergent, Not microwave safe",LINE,CONTINUED,1,1.0,18000,,라인 플레이트 세트 블랙,Line Plate Set Black,미니멀한 블랙 포인트가 돋보이는 라인 플레이트 세트,Line Plate Set with minimal black edges,,,"플레이트 세트, 커트러리 세트, 접시 세트, 디너 커트러리 세트","plate set, cutlery set, dinner cutlery set",NUF_Official_KR
B00000075,17000106,LINE BUTTER KNIFE-02BK,FLATWARE > KNIFE,18000053,LINE BUTTER KNIFE,8800294293650,8215999000,2025-09-05,2025,0.000 (),LINE,"Silver,Black",,20*160*7,40,중국," | KO: 사용 전 반드시 세척, 식기세척기 사용 금지
부드러운 스펀지와 중성세제로 세척, 전자레인지 사용 금지 | EN: Wash thoroughly before first use, Not dishwasher safe
Use a soft sponge and mild detergent, Not microwave safe",LINE,CONTINUED,1,1.0,18000,,라인 플레이트 세트 블랙,Line Plate Set Black,미니멀한 블랙 포인트가 돋보이는 라인 플레이트 세트,Line Plate Set with minimal black edges,,,"플레이트 세트, 커트러리 세트, 접시 세트, 디너 커트러리 세트","plate set, cutlery set, dinner cutlery set",NUF_Official_KR
B00000075,17000166,LINE PLATE XS-04BK,DINNERWARE > PLATE,18000094,LINE PLATE XS,8800294294299,6912001020,2025-09-05,2025,0.000 (),LINE,"White,Black",,159*178*20,314,중국," | KO: 사용 전 반드시 세척, 식기세척기 사용 가능
부드러운 스펀지와 중성세제로 세척, 전자레인지 사용 금지
오븐 및 인덕션 사용 금지, 파손 주의, 스크래치 주의 | EN: Wash thoroughly before first use, Dishwasher safe
Use a soft sponge and mild detergent, Not safe for Microwave
Not safe for oven or induction cooktops, Handle with care, Beware of scratches",LINE,CONTINUED,1,1.0,23000,,라인 플레이트 세트 블랙,Line Plate Set Black,미니멀한 블랙 포인트가 돋보이는 라인 플레이트 세트,Line Plate Set with minimal black edges,,,"플레이트 세트, 커트러리 세트, 접시 세트, 디너 커트러리 세트","plate set, cutlery set, dinner cutlery set",NUF_Official_KR
B00000074,17000205,CANDLE FORK-02,FLATWARE > FORK,18000120,CANDLE FORK,8800294297825,8215992000,2025-09-05,2025,0.000 (),MINI,Silver,,19*156*18,46,중국," | KO: 사용 전 반드시 세척, 식기세척기 사용 금지
부드러운 스펀지와 중성세제로 세척, 전자레인지 사용 금지 | EN: Wash thoroughly before first use, Not dishwasher safe
Use a soft sponge and mild detergent, Not microwave safe",HBD,CONTINUED,3,3.0,28000,,캔들 포크 3P 세트,Candle Fork 3P Set,포크를 꽂으면 촛불이 켜진 듯한 실루엣이 연출되는 캔들 포크 세트,Candle Fork Set that recreates the silhouette of a lit candle when the fork is placed upright,,,"포크 세트, 디저트 포크 세트, 디저트 포크, 캔들 세트","fork set, dessert fork set, dessert fork, candle set",NUF_Official_KR
B00000073,17000147,LINE MUG L-04BG,DRINKWARE > CUP,18000081,LINE MUG L,8800294293865,,2025-09-05,2025,300.000 (ML),LINE,"White,Beige",,130*79*100,395,중국,,LINE,CONTINUED,1,1.0,38000,,라인 머그 2P 세트 베이지,Line Mug 2P Set Beige,차분한 베이지 라인과 유기적인 곡선 실루엣이 우아함을 더하는 머그 세트,Mug set with subtle beige edges and organic curves for an elegant effect,,,"머그 세트, 머그컵 세트, 머그컵, 컵 세트, 커피 머그 세트, 티 머그 세트","mug set, mug, cup set, 2-Piece Mug Set, coffee mug set, tea mug set",NUF_Official_KR
B00000072,17000148,LINE MUG L-04BK,DRINKWARE > CUP,18000081,LINE MUG L,8800294293841,6912001090,2025-09-05,2025,300.000 (ML),LINE,"White,Black",,130*79*100,395,중국," | KO: 사용 전 반드시 세척, 식기세척기 사용 가능
부드러운 스펀지와 중성세제로 세척, 전자레인지 사용 금지
오븐 및 인덕션 사용 금지, 파손 주의, 스크래치 주의 | EN: Wash thoroughly before first use, Dishwasher safe
Use a soft sponge and mild detergent, Not safe for Microwave
Not safe for oven or induction cooktops, Handle with care, Beware of scratches",LINE,CONTINUED,1,1.0,38000,,라인 머그 2P 세트 블랙,Line Mug 2P Set Black,미니멀한 블랙 라인과 유기적인 곡선 실루엣이 우아함을 더하는 머그 세트,Mug set with minimal black edges and organic curves for an elegant effect,,,"머그 세트, 머그컵 세트, 머그컵, 컵 세트, 커피 머그 세트, 티 머그 세트","mug set, mug, cup set, 2-Piece Mug Set, coffee mug set, tea mug set",NUF_Official_KR
B00000071,17000203,CRACKER FORK-02BR,FLATWARE > FORK,18000118,CRACKER FORK,8800294297344,8215992000,2025-09-05,2025,0.000 (),MINI,"Silver,Brown",,45*91*6,21,중국," | KO: 어린이의 손이 닿지 않는 곳에 보관
전자레인지, 식기세척기, 오븐, 인덕션 사용 금지
사용 전 세척, 부드러운 스펀지와 중성세제로 세척 | EN: Store out of reach of children
Do not use in microwave, dishwasher, oven, or on induction cooktops
Wash thoroughly before first use, Use a soft sponge and mild detergent",CRACKER,CONTINUED,3,3.0,24000,"S16000231:NUF 2025 SHOPPING BAG (S), S16000235:NUF 2025 CUTLERY GIFT BOX (1)",크래커 포크 2P 세트,Cracker Fork 2P Set,"크래커 모티프 핸들이 귀여운 상상력을 자극하는 미니 사이즈 포크 세트
","Mini fork set with cracker-motif handles that playfully spark the imagination
",,,"포크 세트, 디저트 포크 세트, 디저트 포크, 크래커 세트","fork set, dessert fork set, dessert fork, cracker set",NUF_Official_KR
